item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_000349,ORD_000118,Fashion,Cotton T-Shirt,2,85.29,170.58
ITEM_000350,ORD_000119,Electronics,Gaming Console,3,920.97,2762.91
ITEM_000351,ORD_000119,Home & Kitchen,Non-Stick Cookware Set,3,300.4,901.2
ITEM_000352,ORD_000120,Fashion,Silk Scarf,1,128.9,128.9
ITEM_000353,ORD_000120,Fashion,Leather Belt,2,76.87,153.74
ITEM_000354,ORD_000120,Beauty,Hair Dryer Pro,2,105.83,211.66
ITEM_000355,ORD_000121,Beauty,Lipstick Matte,1,35.09,35.09
ITEM_000356,ORD_000121,Electronics,Drone Mini,3,251.97,755.91
ITEM_000357,ORD_000121,Beauty,Beard Trimmer,1,97.64,97.64
ITEM_000358,ORD_000121,home & kitchen,LED Desk Lamp,3,159.91,479.73
ITEM_000359,ORD_000122,Fashion,Cotton T-Shirt,2,196.25,392.5
ITEM_000360,ORD_000122,Fashion,Silk Scarf,2,173.85,347.7
ITEM_000361,ORD_000122,Electronics,Wireless Earbuds,2,523.41,1046.82
ITEM_000362,ORD_000123,Fashion,Designer Handbag,2,119.39,238.78
ITEM_000363,ORD_000123,Electronics,Laptop Ultra,1,813.24,813.24
ITEM_000364,ORD_000123,Fashion,Designer Handbag,1,141.13,141.13
ITEM_000365,ORD_000124,Fashion,Sunglasses Premium,2,95.58,191.16
ITEM_000366,ORD_000124,Home & Kitchen,Electric Kettle,3,237.98,713.94
ITEM_000367,ORD_000124,Home & Kitchen,Pressure Cooker,1,90.46,90.46
ITEM_000368,ORD_000124,Fashion,Running Shoes,3,149.13,447.39
ITEM_000369,ORD_000125,Electronics,Bluetooth Speaker,1,208.44,208.44
ITEM_000370,ORD_000126,Fashion,Silk Scarf,3,57.55,172.65
ITEM_000371,ORD_000126,Fashion,Leather Wallet,1,241.92,241.92
ITEM_000372,ORD_000126,Fashion,Casual Sneakers,3,75.88,227.64
ITEM_000373,ORD_000126,Fashion,Running Shoes,1,272.42,272.42
ITEM_000374,ORD_000126,Electronics,Mechanical Keyboard,2,761.28,1522.56
ITEM_000375,ORD_000127,Home & Kitchen,Coffee Machine,1,207.27,207.27
ITEM_000376,ORD_000127,Electronics,Smart Watch Series,1,323.1,323.1
ITEM_000377,ORD_000128,Groceries,Dried Fruits Mix,1,30.33,30.33
ITEM_000378,ORD_000128,Groceries,Green Tea Collection,1,25.26,25.26
ITEM_000379,ORD_000128,Beauty,Skincare Set,3,40.59,121.77
ITEM_000380,ORD_000129,Fashion,Sports Hoodie,3,153.3,459.9
ITEM_000381,ORD_000129,Electronics,Laptop Ultra,2,996.84,1993.68
ITEM_000382,ORD_000129,Groceries,Breakfast Cereal,2,28.7,57.4
ITEM_000383,ORD_000129,Fashion,Leather Belt,1,62.75,62.75
ITEM_000384,ORD_000130,Home & Kitchen,Water Purifier,1,305.64,305.64
ITEM_000385,ORD_000130,Home & Kitchen,Coffee Machine,3,90.94,272.82
ITEM_000386,ORD_000130,Fashion,Wrist Watch Classic,1,210.41,210.41
ITEM_000387,ORD_000130,Fashion,Formal Shirt,3,80.02,240.06
ITEM_000388,ORD_000130,Electronics,Wireless Earbuds,3,685.65,2056.95
ITEM_000389,ORD_000131,Beauty,Body Lotion,2,76.04,152.08
ITEM_000390,ORD_000131,Fashion,Denim Jeans,1,287.86,287.86
ITEM_000391,ORD_000132,Fashion,Sunglasses Premium,2,56.17,112.34
ITEM_000392,ORD_000133,Fashion,Casual Sneakers,2,287.37,574.74
ITEM_000393,ORD_000133,Home & Kitchen,Bedding Set,2,316.12,632.24
ITEM_000394,ORD_000133,Electronics,Portable SSD 1TB,1,968.93,968.93
ITEM_000395,ORD_000134,Electronics,Bluetooth Speaker,3,263.26,789.78
ITEM_000396,ORD_000135,Fashion,Silk Scarf,3,104.0,312.0
ITEM_000397,ORD_000135,Beauty,Hair Dryer Pro,3,113.91,341.73
ITEM_000398,ORD_000135,Home & Kitchen,LED Desk Lamp,2,130.54,261.08
ITEM_000399,ORD_000135,Electronics,USB-C Hub,1,353.19,353.19
ITEM_000400,ORD_000136,Home & Kitchen,Air Fryer 5L,3,129.45,388.35
ITEM_000401,ORD_000136,Electronics,Wireless Earbuds,2,352.47,704.94
ITEM_000402,ORD_000136,Fashion,Formal Shirt,3,130.99,392.97
ITEM_000403,ORD_000136,Fashion,Running Shoes,2,299.7,599.4
ITEM_000404,ORD_000136,Electronics,Wireless Earbuds,1,473.55,473.55
ITEM_000405,ORD_000137,Fashion,Sports Hoodie,2,274.96,549.92
ITEM_000406,ORD_000137,Beauty,Hair Dryer Pro,2,140.05,280.1
ITEM_000407,ORD_000137,Home & Kitchen,Bedding Set,2,134.94,269.88
ITEM_000408,ORD_000137,Fashion,Leather Wallet,3,131.45,394.35
ITEM_000409,ORD_000137,Fashion,Silk Scarf,1,185.16,185.16
ITEM_000410,ORD_000138,Beauty,Hair Dryer Pro,1,120.37,120.37
ITEM_000411,ORD_000138,Beauty,Eye Cream,3,99.43,298.29
ITEM_000412,ORD_000138,Fashion,Gold Bracelet,2,201.95,403.9
ITEM_000413,ORD_000139,Electronics,4K Smart TV,3,946.67,2840.01
ITEM_000414,ORD_000139,Fashion,Leather Belt,2,240.54,481.08
ITEM_000415,ORD_000139,Groceries,Breakfast Cereal,3,82.28,246.84
ITEM_000416,ORD_000139,Electronics,Power Bank 20000mAh,3,422.78,1268.34
ITEM_000417,ORD_000140,Home & Kitchen,Vacuum Cleaner Robot,1,285.22,285.22
ITEM_000418,ORD_000140,Fashion,Gold Bracelet,3,117.15,351.45
ITEM_000419,ORD_000140,Electronics,Power Bank 20000mAh,1,849.62,849.62
ITEM_000420,ORD_000140,Fashion,Leather Belt,2,140.06,280.12
ITEM_000421,ORD_000141,Electronics,Action Camera,3,990.63,2971.89
ITEM_000422,ORD_000141,Electronics,Wireless Earbuds,2,444.15,888.3
ITEM_000423,ORD_000141,Electronics,Drone Mini,2,652.75,1305.5
ITEM_000424,ORD_000141,Groceries,Dried Fruits Mix,2,21.59,43.18
ITEM_000425,ORD_000141,Electronics,Portable SSD 1TB,1,660.59,660.59
ITEM_000426,ORD_000142,Groceries,Pasta Variety Pack,1,34.4,34.4
ITEM_000427,ORD_000142,Beauty,Eye Cream,1,110.93,110.93
ITEM_000428,ORD_000142,Groceries,Green Tea Collection,1,24.67,24.67
ITEM_000429,ORD_000142,Home & Kitchen,Blender Pro,3,365.16,1095.48
ITEM_000430,ORD_000142,Groceries,Organic Rice 5kg,2,65.2,130.4
ITEM_000431,ORD_000143,Fashion,Canvas Backpack,2,164.58,329.16
ITEM_000432,ORD_000143,Beauty,Body Lotion,2,29.58,59.16
ITEM_000433,ORD_000144,Home & Kitchen,Knife Set Premium,2,333.35,666.7
ITEM_000434,ORD_000144,Home & Kitchen,Coffee Machine,2,168.84,337.68
ITEM_000435,ORD_000145,Electronics,Power Bank 20000mAh,1,314.73,314.73
ITEM_000436,ORD_000145,home & kitchen,Bedding Set,1,214.03,214.03
ITEM_000437,ORD_000145,Fashion,Sunglasses Premium,3,269.67,809.01
ITEM_000438,ORD_000145,Electronics,Mechanical Keyboard,3,325.6,976.8
ITEM_000439,ORD_000145,Home & Kitchen,Knife Set Premium,1,96.87,96.87
ITEM_000440,ORD_000146,Electronics,Wireless Earbuds,3,404.9,1214.7
ITEM_000441,ORD_000146,Fashion,Denim Jeans,1,122.58,122.58
ITEM_000442,ORD_000146,Home & Kitchen,Blender Pro,3,109.86,329.58
ITEM_000443,ORD_000146,Beauty,Skincare Set,2,143.66,287.32
ITEM_000444,ORD_000147,Fashion,Sports Hoodie,1,75.8,75.8
ITEM_000445,ORD_000147,Groceries,Cooking Spices Set,1,22.06,22.06
ITEM_000446,ORD_000148,Beauty,Face Mask Pack,1,51.7,51.7
ITEM_000447,ORD_000148,Home & Kitchen,Coffee Machine,3,283.91,851.73
ITEM_000448,ORD_000149,Home & Kitchen,Pressure Cooker,2,243.55,487.1
ITEM_000449,ORD_000149,Beauty,Facial Cleanser,3,120.96,362.88
ITEM_000450,ORD_000149,Home & Kitchen,Food Processor,2,256.93,513.86
ITEM_000451,ORD_000150,Fashion,Casual Sneakers,3,78.1,234.3
ITEM_000452,ORD_000150,Electronics,Wireless Earbuds,3,791.79,2375.37
ITEM_000453,ORD_000150,Electronics,Bluetooth Speaker,3,740.4,2221.2
ITEM_000454,ORD_000150,Groceries,Mixed Nuts Pack,2,58.09,116.18
ITEM_000455,ORD_000150,Fashion,Formal Shirt,2,198.32,396.64
ITEM_000456,ORD_000151,Beauty,Perfume Eau de Parfum,1,60.12,60.12
ITEM_000457,ORD_000151,Fashion,Leather Wallet,2,145.37,290.74
ITEM_000458,ORD_000151,Home & Kitchen,Electric Kettle,3,348.01,1044.03
ITEM_000459,ORD_000152,GROCERIES,Honey Raw,2,30.45,60.9
ITEM_000460,ORD_000152,Fashion,Denim Jeans,1,203.11,203.11
ITEM_000461,ORD_000153,Home & Kitchen,Non-Stick Cookware Set,1,259.14,259.14
ITEM_000462,ORD_000153,Fashion,Gold Bracelet,1,110.55,110.55
ITEM_000463,ORD_000153,Electronics,Power Bank 20000mAh,3,485.98,1457.94
ITEM_000464,ORD_000153,Electronics,USB-C Hub,3,456.58,1369.74
ITEM_000465,ORD_000154,Home & Kitchen,Bedding Set,1,360.98,360.98
ITEM_000466,ORD_000154,Groceries,Protein Powder,2,23.15,46.3
ITEM_000467,ORD_000154,Electronics,Portable SSD 1TB,3,836.42,2509.26
ITEM_000468,ORD_000155,Groceries,Cooking Spices Set,3,38.29,114.87
ITEM_000469,ORD_000156,Groceries,Energy Bars Pack,2,85.59,171.18
ITEM_000470,ORD_000156,Fashion,Leather Wallet,2,235.22,470.44
ITEM_000471,ORD_000156,Electronics,Wireless Mouse,2,479.1,958.2
ITEM_000472,ORD_000156,Fashion,Summer Dress,1,187.76,187.76
ITEM_000473,ORD_000156,Home & Kitchen,Toaster 4-Slice,3,162.15,486.45
ITEM_000474,ORD_000157,Beauty,Beard Trimmer,2,136.35,272.7
ITEM_000475,ORD_000158,Fashion,Wrist Watch Classic,2,265.25,530.5
ITEM_000476,ORD_000159,Fashion,Canvas Backpack,1,119.5,119.5
ITEM_000477,ORD_000159,Fashion,Sports Hoodie,1,153.62,153.62
ITEM_000478,ORD_000160,Beauty,Makeup Palette,2,133.87,267.74
ITEM_000479,ORD_000160,Electronics,4K Smart TV,2,743.04,1486.08
ITEM_000480,ORD_000161,Electronics,Mechanical Keyboard,3,831.64,2494.92
ITEM_000481,ORD_000161,Home & Kitchen,Storage Containers,1,212.0,212.0
ITEM_000482,ORD_000161,Electronics,Power Bank 20000mAh,3,458.42,1375.26
ITEM_000483,ORD_000161,Home & Kitchen,Bedding Set,3,337.07,1011.21
ITEM_000484,ORD_000162,Fashion,Sunglasses Premium,2,91.83,183.66
ITEM_000485,ORD_000162,Electronics,Tablet Air,1,265.62,265.62
ITEM_000486,ORD_000163,Electronics,Smart Watch Series,3,513.21,1539.63
ITEM_000487,ORD_000163,Fashion,Wrist Watch Classic,2,281.16,562.32
ITEM_000488,ORD_000164,Fashion,Running Shoes,2,102.17,204.34
ITEM_000489,ORD_000164,Home & Kitchen,Coffee Machine,2,321.92,643.84
ITEM_000490,ORD_000164,Fashion,Denim Jeans,1,155.34,155.34
ITEM_000491,ORD_000164,Electronics,Tablet Air,3,353.02,1059.06
ITEM_000492,ORD_000165,Electronics,4K Smart TV,3,711.06,2133.18
ITEM_000493,ORD_000165,Electronics,4K Smart TV,2,886.58,1773.16
ITEM_000494,ORD_000165,Electronics,Laptop Ultra,2,528.64,1057.28
ITEM_000495,ORD_000165,Groceries,Snack Box Premium,3,93.57,280.71
ITEM_000496,ORD_000166,Fashion,Casual Sneakers,3,171.11,513.33
ITEM_000497,ORD_000166,FASHION,Cotton T-Shirt,2,231.54,463.08
ITEM_000498,ORD_000167,Electronics,Wireless Earbuds,2,514.69,1029.38
ITEM_000499,ORD_000167,Beauty,Shampoo & Conditioner,1,108.34,108.34
ITEM_000500,ORD_000168,Electronics,Smartphone Pro Max,2,429.82,859.64
ITEM_000501,ORD_000168,Beauty,Electric Toothbrush,3,60.94,182.82
ITEM_000502,ORD_000168,Fashion,Denim Jeans,3,171.91,515.73
ITEM_000503,ORD_000168,Fashion,Running Shoes,1,232.42,232.42
ITEM_000504,ORD_000169,Fashion,Canvas Backpack,2,264.61,529.22
ITEM_000505,ORD_000169,Home & Kitchen,Air Fryer 5L,1,98.97,98.97
ITEM_000506,ORD_000169,Beauty,Lipstick Matte,1,93.24,93.24
ITEM_000507,ORD_000170,Fashion,Sports Hoodie,2,277.89,555.78
ITEM_000508,ORD_000170,Fashion,Leather Wallet,3,214.93,644.79
ITEM_000509,ORD_000170,Groceries,Snack Box Premium,3,42.47,127.41
ITEM_000510,ORD_000170,Beauty,Makeup Palette,2,39.31,78.62
ITEM_000511,ORD_000171,Beauty,Lipstick Matte,3,137.58,412.74
ITEM_000512,ORD_000171,Electronics,Tablet Air,2,675.47,1350.94
ITEM_000513,ORD_000171,Electronics,Wireless Mouse,2,787.51,1575.02
ITEM_000514,ORD_000171,Fashion,Leather Wallet,1,96.12,96.12
ITEM_000515,ORD_000171,Groceries,Extra Virgin Olive Oil,1,84.83,84.83
ITEM_000516,ORD_000172,Fashion,Wrist Watch Classic,2,56.74,113.48
ITEM_000517,ORD_000172,Fashion,Denim Jeans,2,140.01,280.02
ITEM_000518,ORD_000172,Groceries,Snack Box Premium,1,70.21,70.21
ITEM_000519,ORD_000172,Fashion,Wrist Watch Classic,3,255.49,766.47
ITEM_000520,ORD_000172,Fashion,Sunglasses Premium,3,270.41,811.23
ITEM_000521,ORD_000173,Electronics,Portable SSD 1TB,3,771.97,2315.91
ITEM_000522,ORD_000174,Electronics,4K Smart TV,2,252.06,504.12
ITEM_000523,ORD_000175,Electronics,Portable SSD 1TB,1,248.23,248.23
ITEM_000524,ORD_000175,Home & Kitchen,Bedding Set,3,139.41,418.23
ITEM_000525,ORD_000175,Beauty,Perfume Eau de Parfum,2,27.69,55.38
ITEM_000526,ORD_000176,ELECTRONICS,Tablet Air,3,720.21,2160.63
ITEM_000527,ORD_000177,BEAUTY,Eye Cream,1,80.25,80.25
ITEM_000528,ORD_000177,Groceries,Pasta Variety Pack,3,21.3,63.9
ITEM_000529,ORD_000178,Fashion,Running Shoes,1,284.51,284.51
ITEM_000530,ORD_000178,Home & Kitchen,LED Desk Lamp,3,141.14,423.42
ITEM_000531,ORD_000178,Home & Kitchen,Vacuum Cleaner Robot,1,307.78,307.78
ITEM_000532,ORD_000179,Home & Kitchen,LED Desk Lamp,2,124.2,248.4
ITEM_000533,ORD_000179,Groceries,Green Tea Collection,1,76.0,76.0
ITEM_000534,ORD_000180,Electronics,Portable SSD 1TB,3,392.43,1177.29
ITEM_000535,ORD_000180,Fashion,Gold Bracelet,1,165.27,165.27
ITEM_000536,ORD_000181,Fashion,Sunglasses Premium,2,149.92,299.84
ITEM_000537,ORD_000181,Fashion,Sunglasses Premium,3,129.34,388.02
ITEM_000538,ORD_000181,Beauty,Facial Serum,3,89.49,268.47
ITEM_000539,ORD_000181,Electronics,Portable SSD 1TB,1,603.27,603.27
ITEM_000540,ORD_000181,Fashion,Cotton T-Shirt,2,287.86,575.72
ITEM_000541,ORD_000182,Fash,Sports Hoodie,3,148.2,444.6
ITEM_000542,ORD_000182,Electronics,Drone Mini,1,217.14,217.14
ITEM_000543,ORD_000183,Beauty,Facial Cleanser,3,85.47,256.41
ITEM_000544,ORD_000183,Fashion,Denim Jeans,1,214.65,214.65
ITEM_000545,ORD_000183,Electronics,Power Bank 20000mAh,2,833.42,1666.84
ITEM_000546,ORD_000183,Groceries,Pasta Variety Pack,1,86.39,86.39
ITEM_000547,ORD_000184,Home & Kitchen,Microwave Oven,2,286.03,572.06
ITEM_000548,ORD_000185,Home & Kitchen,Electric Kettle,2,186.09,372.18
ITEM_000549,ORD_000185,Beauty,Skincare Set,2,74.28,148.56
ITEM_000550,ORD_000186,Fashion,Running Shoes,2,56.62,113.24
ITEM_000551,ORD_000187,Beauty,Body Lotion,3,45.9,137.7
ITEM_000552,ORD_000188,Electronics,Smartphone Pro Max,2,519.03,1038.06
ITEM_000553,ORD_000188,Fashion,Cotton T-Shirt,3,280.26,840.78
ITEM_000554,ORD_000189,Home & Kitchen,Blender Pro,1,374.09,374.09
ITEM_000555,ORD_000190,Groceries,Breakfast Cereal,1,66.28,66.28
ITEM_000556,ORD_000190,Electronics,Mechanical Keyboard,1,369.97,369.97
ITEM_000557,ORD_000191,Fashion,Gold Bracelet,1,224.77,224.77
ITEM_000558,ORD_000191,Beauty,Beard Trimmer,3,94.78,284.34
ITEM_000559,ORD_000191,Fashion,Summer Dress,3,181.99,545.97
ITEM_000560,ORD_000191,Electronics,Drone Mini,3,906.2,2718.6
ITEM_000561,ORD_000191,Beauty,Shampoo & Conditioner,2,103.34,206.68
ITEM_000562,ORD_000192,Home & Kitchen,Blender Pro,3,315.53,946.59
ITEM_000563,ORD_000192,Electronics,4K Smart TV,1,714.9,714.9
ITEM_000564,ORD_000192,beauty,Skincare Set,1,60.96,60.96
ITEM_000565,ORD_000192,Fashion,Casual Sneakers,3,127.8,383.4
ITEM_000566,ORD_000193,Electronics,Tablet Air,2,872.19,1744.38
ITEM_000567,ORD_000194,Home & Kitchen,Pressure Cooker,2,135.41,270.82
ITEM_000568,ORD_000195,Groceries,Honey Raw,3,94.03,282.09
ITEM_000569,ORD_000195,Home & Kitchen,Bedding Set,1,308.18,308.18
ITEM_000570,ORD_000196,Electronics,Portable SSD 1TB,3,419.56,1258.68
ITEM_000571,ORD_000196,BEAUTY,Moisturizer SPF50,2,41.3,82.6
ITEM_000572,ORD_000197,Beauty,Face Mask Pack,3,38.27,114.81
ITEM_000573,ORD_000198,Fashion,Canvas Backpack,3,233.78,701.34
ITEM_000574,ORD_000198,Groceries,Pasta Variety Pack,3,57.7,173.1
ITEM_000575,ORD_000198,Electronics,Mechanical Keyboard,2,699.04,1398.08
ITEM_000576,ORD_000198,ELECTRONICS,Gaming Console,1,798.83,798.83
ITEM_000577,ORD_000198,BEAUTY,Eye Cream,2,35.99,71.98
ITEM_000578,ORD_000199,Electronics,Gaming Console,3,223.89,671.67
ITEM_000579,ORD_000199,Beauty,Face Mask Pack,3,111.89,335.67
ITEM_000580,ORD_000199,Groceries,Pasta Variety Pack,1,63.61,63.61
ITEM_000581,ORD_000199,Groceries,Pasta Variety Pack,2,21.47,42.94
ITEM_000582,ORD_000199,Fashion,Sunglasses Premium,2,95.28,190.56
ITEM_000583,ORD_000200,Fashion,Gold Bracelet,1,255.41,255.41
ITEM_000584,ORD_000200,Fashion,Casual Sneakers,3,100.59,301.77
ITEM_000585,ORD_000200,Home & Kitchen,LED Desk Lamp,1,106.57,106.57
ITEM_000586,ORD_000200,Electronics,Smartphone Pro Max,2,582.39,1164.78
ITEM_000587,ORD_000201,Fashion,Sports Hoodie,2,167.64,335.28
ITEM_000588,ORD_000201,Fashion,Summer Dress,1,240.98,240.98
ITEM_000589,ORD_000202,Fashion,Running Shoes,1,84.34,84.34
ITEM_000590,ORD_000203,Beauty,Face Mask Pack,3,61.73,185.19
ITEM_000591,ORD_000203,Groceries,Honey Raw,1,26.08,26.08
ITEM_000592,ORD_000203,Beauty,Face Mask Pack,3,120.67,362.01
ITEM_000593,ORD_000203,ELECTRONICS,Mechanical Keyboard,2,903.99,1807.98
ITEM_000594,ORD_000203,Beauty,Makeup Palette,2,81.12,162.24
ITEM_000595,ORD_000204,Fashion,Wrist Watch Classic,3,78.42,235.26
ITEM_000596,ORD_000204,Electronics,Tablet Air,2,303.39,606.78
ITEM_000597,ORD_000204,Fashion,Formal Shirt,3,206.04,618.12
ITEM_000598,ORD_000205,Electronics,Smartphone Pro Max,3,182.7,548.1
ITEM_000599,ORD_000205,Fashion,Cotton T-Shirt,3,147.61,442.83
ITEM_000600,ORD_000205,Fashion,Leather Wallet,1,73.32,73.32
ITEM_000601,ORD_000206,Fashion,Cotton T-Shirt,2,135.69,271.38
ITEM_000602,ORD_000206,Fashion,Casual Sneakers,2,96.86,193.72
ITEM_000603,ORD_000206,Fashion,Gold Bracelet,1,187.56,187.56
ITEM_000604,ORD_000207,Electronics,Bluetooth Speaker,2,920.32,1840.64
ITEM_000605,ORD_000207,Beauty,Makeup Palette,2,114.7,229.4
ITEM_000606,ORD_000207,Beauty,Beard Trimmer,2,44.18,88.36
ITEM_000607,ORD_000207,Beauty,Shampoo & Conditioner,3,106.88,320.64
ITEM_000608,ORD_000207,Fashion,Leather Wallet,3,230.81,692.43
ITEM_000609,ORD_000208,Fashion,Cotton T-Shirt,3,260.62,781.86
ITEM_000610,ORD_000208,Fashion,Wrist Watch Classic,2,236.09,472.18
ITEM_000611,ORD_000208,Fashion,Designer Handbag,3,90.39,271.17
ITEM_000612,ORD_000209,Home & Kitchen,Knife Set Premium,1,345.74,345.74
ITEM_000613,ORD_000210,Fashion,Formal Shirt,1,197.76,197.76
ITEM_000614,ORD_000210,Beauty,Skincare Set,1,72.04,72.04
ITEM_000615,ORD_000211,Fashion,Denim Jeans,2,151.1,302.2
ITEM_000616,ORD_000211,Fash,Sports Hoodie,3,134.67,404.01
ITEM_000617,ORD_000212,Home & Kitchen,Microwave Oven,1,133.64,133.64
ITEM_000618,ORD_000213,Home & Kitchen,Microwave Oven,1,339.63,339.63
ITEM_000619,ORD_000213,Fashion,Sports Hoodie,3,65.43,196.29
ITEM_000620,ORD_000213,Beauty,Makeup Palette,1,81.5,81.5
ITEM_000621,ORD_000213,Fashion,Cotton T-Shirt,1,135.01,135.01
ITEM_000622,ORD_000214,Home & Kitchen,Knife Set Premium,1,285.64,285.64
ITEM_000623,ORD_000215,Fashion,Leather Belt,2,198.84,397.68
ITEM_000624,ORD_000215,Beauty,Perfume Eau de Parfum,2,121.78,243.56
ITEM_000625,ORD_000216,groceries,Mixed Nuts Pack,1,77.26,77.26
ITEM_000626,ORD_000216,Electronics,Mechanical Keyboard,2,855.97,1711.94
ITEM_000627,ORD_000216,Home & Kitchen,Vacuum Cleaner Robot,2,349.69,699.38
ITEM_000628,ORD_000216,Electronics,Wireless Mouse,2,973.37,1946.74
ITEM_000629,ORD_000217,Fashion,Denim Jeans,1,96.89,96.89
ITEM_000630,ORD_000218,Groceries,Gourmet Cheese Selection,1,23.86,23.86
ITEM_000631,ORD_000218,Fashion,Silk Scarf,3,167.51,502.53
ITEM_000632,ORD_000219,Electronics,Wireless Earbuds,3,778.22,2334.66
ITEM_000633,ORD_000220,Home & Kitchen,Electric Kettle,3,201.77,605.31
ITEM_000634,ORD_000220,Fashion,Summer Dress,3,70.38,211.14
ITEM_000635,ORD_000221,Home & Kitchen,Coffee Machine,1,290.15,290.15
ITEM_000636,ORD_000221,Fashion,Formal Shirt,1,89.74,89.74
ITEM_000637,ORD_000221,Beauty,Lipstick Matte,3,98.73,296.19
ITEM_000638,ORD_000221,Electronics,Smartphone Pro Max,2,801.49,1602.98
ITEM_000639,ORD_000221,Home & Kitchen,LED Desk Lamp,1,103.46,103.46
ITEM_000640,ORD_000222,Beauty,Makeup Palette,1,76.18,76.18
ITEM_000641,ORD_000222,Home & Kitchen,Air Fryer 5L,2,95.53,191.06
ITEM_000642,ORD_000222,Beauty,Body Lotion,1,80.09,80.09
ITEM_000643,ORD_000222,Electronics,Mechanical Keyboard,1,705.1,705.1
ITEM_000644,ORD_000222,Home & Kitchen,Electric Kettle,3,289.79,869.37
ITEM_000645,ORD_000223,Groceries,Honey Raw,2,86.46,172.92
ITEM_000646,ORD_000223,BEAUTY,Face Mask Pack,3,36.87,110.61
ITEM_000647,ORD_000223,Beauty,Nail Polish Set,1,129.11,129.11
ITEM_000648,ORD_000223,HOME & KITCHEN,Food Processor,1,324.84,324.84
ITEM_000649,ORD_000223,Home & Kitchen,Water Purifier,1,149.52,149.52
ITEM_000650,ORD_000224,Home & Kitchen,Vacuum Cleaner Robot,1,151.58,151.58
ITEM_000651,ORD_000224,Fashion,Cotton T-Shirt,2,273.7,547.4
ITEM_000652,ORD_000224,Electronics,USB-C Hub,3,861.35,2584.05
ITEM_000653,ORD_000224,Fashion,Running Shoes,3,280.55,841.65
ITEM_000654,ORD_000224,Groceries,Chocolate Assortment,2,27.31,54.62
ITEM_000655,ORD_000225,Electronics,Smartphone Pro Max,2,232.04,464.08
ITEM_000656,ORD_000225,Electronics,Bluetooth Speaker,3,284.76,854.28
ITEM_000657,ORD_000225,Home & Kitchen,Water Purifier,2,278.85,557.7
ITEM_000658,ORD_000225,Beauty,Face Mask Pack,3,121.5,364.5
ITEM_000659,ORD_000225,Beauty,Skincare Set,2,108.95,217.9
ITEM_000660,ORD_000226,Fashion,Formal Shirt,1,170.88,170.88
ITEM_000661,ORD_000226,Home & Kitchen,Storage Containers,1,153.72,153.72
ITEM_000662,ORD_000226,Home & Kitchen,Coffee Machine,3,135.72,407.16
ITEM_000663,ORD_000226,Beauty,Beard Trimmer,1,123.84,123.84
ITEM_000664,ORD_000227,Home & Kitchen,Bedding Set,1,264.54,264.54
ITEM_000665,ORD_000228,HOME & KITCHEN,Coffee Machine,3,369.18,1107.54
ITEM_000666,ORD_000229,FASHION,Silk Scarf,3,181.82,545.46
ITEM_000667,ORD_000229,Groceries,Snack Box Premium,2,21.86,43.72
ITEM_000668,ORD_000229,Electronics,Laptop Ultra,2,639.22,1278.44
ITEM_000669,ORD_000229,Home & Kitchen,Microwave Oven,2,192.22,384.44
ITEM_000670,ORD_000229,Beauty,Body Lotion,3,140.6,421.8
ITEM_000671,ORD_000230,Beauty,Nail Polish Set,1,116.24,116.24
ITEM_000672,ORD_000230,Electronics,Portable SSD 1TB,2,847.79,1695.58
ITEM_000673,ORD_000230,Fashion,Wrist Watch Classic,1,147.05,147.05
ITEM_000674,ORD_000231,Electronics,Mechanical Keyboard,1,478.04,478.04
ITEM_000675,ORD_000231,Beauty,Makeup Palette,1,115.59,115.59
ITEM_000676,ORD_000232,Electronics,Smart Watch Series,3,811.55,2434.65
ITEM_000677,ORD_000232,Home & Kitchen,Storage Containers,1,187.28,187.28
ITEM_000678,ORD_000232,Beauty,Hair Dryer Pro,3,43.01,129.03
ITEM_000679,ORD_000232,Electronics,Bluetooth Speaker,3,332.09,996.27
ITEM_000680,ORD_000233,electronics,Power Bank 20000mAh,1,239.56,239.56
ITEM_000681,ORD_000233,Electronics,Laptop Ultra,3,710.47,2131.41
ITEM_000682,ORD_000233,Electronics,4K Smart TV,2,949.39,1898.78
ITEM_000683,ORD_000234,Electronics,Mechanical Keyboard,1,292.84,292.84
ITEM_000684,ORD_000234,Groceries,Dried Fruits Mix,2,75.47,150.94
ITEM_000685,ORD_000235,Fashion,Wrist Watch Classic,2,125.17,250.34
ITEM_000686,ORD_000235,Home & Kitchen,Coffee Machine,3,308.4,925.2
ITEM_000687,ORD_000235,Electronics,Action Camera,2,660.22,1320.44
ITEM_000688,ORD_000235,Electronics,Action Camera,3,233.65,700.95
ITEM_000689,ORD_000235,Fashion,Sunglasses Premium,3,139.46,418.38
ITEM_000690,ORD_000236,Fashion,Leather Belt,3,106.89,320.67
ITEM_000691,ORD_000237,HOME & KITCHEN,Vacuum Cleaner Robot,2,284.78,569.56
ITEM_000692,ORD_000238,Electronics,Tablet Air,1,928.58,928.58
ITEM_000693,ORD_000238,Beauty,Facial Serum,3,114.08,342.24
ITEM_000694,ORD_000238,FASHION,Summer Dress,3,77.09,231.27
ITEM_000695,ORD_000238,Beauty,Face Mask Pack,1,52.8,52.8
ITEM_000696,ORD_000239,Groceries,Honey Raw,1,90.53,90.53
ITEM_000697,ORD_000239,Electronics,Portable SSD 1TB,1,669.31,669.31
