order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_000293,CUST_00318,2025-10-30,App,Delivered,1629.47,0.0,1629.47,Card,
ORD_000294,CUST_00389,2025-10-22,Web,Delivered,377.64,0.0,377.64,Card,
ORD_000295,CUST_00608,2025-12-14,App,In Transit,611.16,0.0,611.16,COD,
ORD_000296,CUST_00446,2025-11-29,App,Delivered,106.7,0.0,106.7,Card,
ORD_000297,CUST_01984,2025-12-12,App,Delivered,389.54,0.0,389.54,COD,
ORD_000298,CUST_00120,2025-12-20,App,Delivered,365.65,0.0,365.65,Card,
ORD_000299,CUST_01187,2025-11-22,Web,Delivered,244.85,53.65,191.2,Card,SPECIAL5
ORD_000300,CUST_01111,2025-12-02,App,Returned,73.35,5.34,68.01,Card,SAVE10
ORD_000301,CUST_01532,2025-12-23,App,Delivered,1389.73,95.44,1294.29,Card,FLASH20
ORD_000302,CUST_00118,2025-12-27,App,Delivered,337.38,0.0,337.38,Wallet,
ORD_000303,CUST_00103,2025-12-10,Web,Delivered,582.5,143.76,438.74,Card,MEGA30
ORD_000304,CUST_00977,2025-10-11,App,Delivered,264.51,28.62,235.89,COD,MEGA30
ORD_000305,CUST_01883,2026-01-04,App,Delivered,189.16,25.06,164.1,Card,
ORD_000306,CUST_01088,2025-11-19,Web,Delivered,473.07,0.0,473.07,Card,
ORD_000307,CUST_00323,2025-12-30,App,Delivered,156.39,0.0,156.39,COD,
ORD_000308,CUST_00117,2025-11-02,App,Delivered,505.95,0.0,505.95,Card,
ORD_000309,CUST_01968,2025-12-26,App,Delivered,1872.13,105.66,1766.47,Card,MEGA30
ORD_000310,CUST_00165,2025-12-13,Web,Cancelled,565.86,65.28,500.58,Wallet,
ORD_000311,CUST_00381,2025-11-14,App,Delivered,347.76,48.8,298.96,Apple Pay,SAVE10
ORD_000312,CUST_01219,2025-12-07,App,Cancelled,1882.15,0.0,1882.15,Card,
ORD_000313,CUST_00140,2025-10-19,App,Delivered,681.78,0.0,681.78,Card,
ORD_000314,CUST_01383,2025-10-25,App,Returned,376.92,53.27,323.65,Wallet,
ORD_000315,CUST_00482,2025-11-17,App,Cancelled,1225.39,0.0,1225.39,Card,
ORD_000316,CUST_00827,2025-10-12,Call Center,Delivered,524.84,0.0,524.84,Card,
ORD_000317,CUST_00246,2025-10-14,App,Delivered,464.6,133.93,330.67,Apple Pay,MEGA30
ORD_000318,CUST_00505,2025-12-12,App,Cancelled,353.0,26.92,326.08,Card,MEGA30
ORD_000319,CUST_01218,2025-11-20,Web,Delivered,435.62,0.0,435.62,COD,
ORD_000320,CUST_00082,2025-11-01,App,Delivered,213.35,0.0,213.35,COD,
ORD_000321,CUST_01269,2025-10-29,Call Center,Delivered,1871.66,97.45,1774.21,COD,SAVE10
ORD_000322,CUST_00859,2025-11-22,App,Delivered,292.79,0.0,292.79,Card,
ORD_000323,CUST_01347,2025-12-30,App,In Transit,128.45,0.0,128.45,COD,
ORD_000324,CUST_01196,2025-10-13,App,Delivered,680.03,0.0,680.03,Card,
ORD_000325,CUST_01158,2025-10-16,Web,Delivered,826.86,0.0,826.86,COD,
ORD_000326,CUST_01071,2025-11-25,App,Delivered,907.79,0.0,907.79,Wallet,
ORD_000327,CUST_00648,2025-11-04,App,In Transit,137.34,0.0,137.34,Card,
ORD_000328,CUST_01915,2025-11-01,Web,Delivered,707.57,0.0,707.57,COD,
ORD_000329,CUST_00535,2025-10-12,Web,In Transit,506.04,0.0,506.04,Card,
ORD_000330,CUST_00419,2025-11-13,App,In Transit,230.49,0.0,230.49,COD,
ORD_000331,CUST_01372,2025-12-22,Web,In Transit,222.44,44.76,177.68,COD,SPECIAL5
ORD_000332,CUST_00644,2025-12-28,Web,Returned,79.61,0.0,79.61,Apple Pay,
ORD_000333,CUST_00489,2025-10-18,App,Delivered,413.24,54.57,358.67,Wallet,FLASH20
ORD_000334,CUST_00811,2025-12-17,Web,Delivered,229.03,21.1,207.93,COD,WELCOME15
ORD_000335,CUST_01376,2025-12-26,App,Delivered,1147.48,181.11,966.37,COD,SPECIAL5
ORD_000336,CUST_00615,2025-12-17,App,Delivered,879.28,0.0,879.28,Card,
ORD_000337,CUST_00937,2025-11-05,App,Delivered,285.49,23.62,261.87,Card,FLASH20
ORD_000338,CUST_01903,2025-10-30,Web,In Transit,535.93,0.0,535.93,Wallet,
ORD_000339,CUST_01540,2025-12-13,App,Delivered,447.62,0.0,447.62,Card,
ORD_000340,CUST_01917,2025-11-12,App,Delivered,476.23,41.17,435.06,COD,SAVE10
ORD_000341,CUST_00020,2025-10-22,App,In Transit,182.33,43.07,139.26,Card,VIP25
ORD_000342,CUST_01273,2025-12-24,App,Delivered,1993.27,334.53,1658.74,Wallet,MEGA30
ORD_000343,CUST_00205,2025-12-31,App,Delivered,168.09,0.0,168.09,Wallet,
ORD_000344,CUST_00151,2025-12-05,Web,Delivered,160.88,0.0,160.88,COD,
ORD_000345,CUST_01102,2025-12-31,Call Center,Delivered,703.1,0.0,703.1,Wallet,
ORD_000346,CUST_00437,2025-12-15,Web,Delivered,401.81,0.0,-401.81,Apple Pay,
ORD_000347,CUST_01037,2025-11-12,App,Delivered,1866.2,0.0,1866.2,Card,
ORD_000348,CUST_00544,2025-12-28,App,Delivered,892.44,0.0,892.44,COD,
ORD_000349,CUST_00272,2026-01-02,App,In Transit,404.59,0.0,404.59,Apple Pay,
ORD_000350,CUST_01912,2025-12-25,Web,Delivered,231.17,0.0,231.17,Card,
ORD_000351,CUST_00715,2025-12-01,Web,Delivered,637.76,38.28,599.48,COD,SAVE10
ORD_000352,CUST_01801,2025-12-22,Call Center,In Transit,363.11,33.09,330.02,Card,WELCOME15
ORD_000353,CUST_00757,2025-12-02,App,Returned,545.64,0.0,545.64,Apple Pay,
ORD_000354,CUST_00584,2025-12-28,Call Center,Delivered,895.94,0.0,895.94,Card,
ORD_000355,CUST_00324,2025-11-23,Web,Cancelled,213.09,0.0,213.09,COD,
ORD_000356,CUST_00898,2025-11-03,Web,Delivered,665.84,54.02,611.82,Apple Pay,
ORD_000357,CUST_01113,2025-12-05,Web,Cancelled,1209.19,0.0,1209.19,Wallet,
ORD_000358,CUST_01441,2025-12-26,App,Delivered,1755.53,0.0,1755.53,Card,
ORD_000359,CUST_00620,2025-12-13,App,Delivered,348.07,0.0,348.07,COD,
ORD_000360,CUST_01253,2025-12-29,Web,Delivered,293.31,35.88,257.43,Wallet,
ORD_000361,CUST_01340,2025-12-27,App,Returned,397.49,0.0,397.49,COD,
ORD_000362,CUST_01084,2025-12-11,Call Center,Delivered,599.94,88.56,511.38,Card,SAVE10
ORD_000363,CUST_01368,2025-10-26,Web,Delivered,326.72,0.0,326.72,Card,
ORD_000364,CUST_01674,2025-11-14,Web,Delivered,180.56,0.0,180.56,Card,
ORD_000365,CUST_01136,2025-12-09,Web,Delivered,296.31,28.77,267.54,Card,FLASH20
ORD_000366,CUST_01909,2025-10-30,Web,Cancelled,262.61,31.17,231.44,Card,SPECIAL5
ORD_000367,CUST_00213,2025-11-02,Web,Cancelled,87.06,0.0,87.06,Wallet,
ORD_000368,CUST_01923,2025-12-20,Web,In Transit,493.94,26.29,467.65,COD,WELCOME15
ORD_000369,CUST_00542,2025-10-27,Web,Delivered,649.54,188.66,460.88,Card,SAVE10
ORD_000370,CUST_01823,2025-10-22,App,Delivered,223.86,56.15,167.71,Apple Pay,SAVE10
ORD_000371,CUST_01521,2025-11-01,Web,Cancelled,144.13,0.0,144.13,Card,
ORD_000372,CUST_01134,2025-12-10,Web,Cancelled,658.46,0.0,658.46,Card,
ORD_000373,CUST_00319,2025-11-26,App,Delivered,181.25,51.76,129.49,COD,FLASH20
ORD_000374,CUST_00578,2025-11-29,App,Delivered,266.17,0.0,266.17,COD,
ORD_000375,CUST_01239,2025-12-24,Web,Delivered,1816.06,0.0,1816.06,Wallet,
ORD_000376,CUST_00432,2025-11-20,App,In Transit,382.23,56.68,325.55,Card,SPECIAL5
ORD_000377,CUST_00703,2025-10-09,App,Delivered,53.18,0.0,53.18,Wallet,
ORD_000378,CUST_00417,2025-11-29,App,In Transit,450.05,56.58,393.47,Card,SPECIAL5
ORD_000379,CUST_01299,2025-12-18,App,Delivered,112.44,21.34,91.1,Card,
ORD_000380,CUST_00541,2025-10-29,App,Delivered,100.66,12.11,88.55,Card,MEGA30
ORD_000381,CUST_01001,2025-12-12,App,Delivered,400.22,31.41,368.81,COD,FLASH20
ORD_000382,CUST_01855,2025-10-24,Call Center,Delivered,193.72,9.89,183.83,COD,
ORD_000383,CUST_00105,2025-10-19,Web,Delivered,83.42,0.0,83.42,COD,
ORD_000384,CUST_00190,2025-12-01,App,Delivered,167.75,8.63,159.12,COD,SPECIAL5
ORD_000385,CUST_00868,2026-01-02,Web,Delivered,561.76,0.0,561.76,Card,
ORD_000386,CUST_01699,2025-11-07,Web,Delivered,536.08,47.78,488.3,Card,FLASH20
ORD_000387,CUST_00091,2025-11-27,App,Delivered,265.95,0.0,265.95,COD,
ORD_000388,CUST_00008,2025-11-27,App,Delivered,170.54,17.37,153.17,COD,FLASH20
ORD_000389,CUST_01580,2025-12-11,App,Delivered,383.5,0.0,383.5,COD,
ORD_000390,CUST_00268,2025-12-24,App,Delivered,460.34,101.46,358.88,COD,SPECIAL5
ORD_000391,CUST_00537,2025-12-19,App,Delivered,438.02,0.0,438.02,Wallet,
ORD_000392,CUST_00331,2026-01-03,App,Cancelled,380.74,0.0,380.74,Wallet,
ORD_000393,CUST_01519,2025-11-18,Web,Delivered,150.08,11.18,138.9,COD,VIP25
ORD_000394,CUST_01130,2025-11-26,Web,Delivered,807.77,0.0,807.77,Card,
ORD_000395,CUST_01446,2025-12-30,Web,Delivered,229.8,0.0,229.8,Wallet,
ORD_000396,CUST_00876,2025-11-04,Web,Returned,393.85,23.29,370.56,Wallet,MEGA30
ORD_000397,CUST_00020,2025-11-20,Web,Returned,483.79,121.34,362.45,COD,SAVE10
ORD_000398,CUST_00155,2025-12-30,Web,Delivered,184.23,0.0,184.23,COD,
ORD_000399,CUST_01936,2025-10-24,App,In Transit,1047.44,0.0,1047.44,COD,
ORD_000400,CUST_01809,2025-10-25,Web,Delivered,74.01,0.0,74.01,Apple Pay,
ORD_000401,CUST_01416,2025-12-30,Call Center,Delivered,1104.33,0.0,1104.33,Card,
ORD_000402,CUST_01852,2025-10-28,App,Delivered,906.59,0.0,906.59,COD,
ORD_000403,CUST_00306,2025-10-17,App,Delivered,1206.62,108.35,1098.27,COD,MEGA30
ORD_000404,CUST_00074,2025-11-17,Web,Delivered,498.06,26.96,471.1,Card,
ORD_000405,CUST_00757,2025-12-03,App,Delivered,174.34,0.0,174.34,Card,
ORD_000406,CUST_01193,2025-10-29,Web,Delivered,235.6,58.58,177.02,COD,MEGA30
ORD_000407,CUST_00304,2025-11-28,Web,Delivered,159.0,24.93,134.07,Apple Pay,VIP25
ORD_000408,CUST_00262,2025-12-12,App,In Transit,1570.19,0.0,1570.19,Card,
ORD_000409,CUST_00086,2025-10-19,Call Center,Delivered,92.19,0.0,92.19,Card,
ORD_000410,CUST_00632,2025-10-30,App,Delivered,1558.39,0.0,1558.39,COD,
ORD_000411,CUST_00747,2025-12-23,App,Delivered,294.25,0.0,294.25,Wallet,
ORD_000412,CUST_01842,2025-10-27,App,Delivered,412.28,0.0,412.28,Card,
ORD_000413,CUST_01911,2025-10-31,Web,Delivered,307.71,0.0,307.71,Card,
ORD_000414,CUST_01631,2025-12-02,Call Center,Delivered,115.19,11.38,103.81,COD,
ORD_000415,CUST_00082,2025-12-13,App,Delivered,494.32,0.0,494.32,Card,
ORD_000416,CUST_01841,2025-11-01,App,Delivered,1612.28,177.26,1435.02,Wallet,FLASH20
ORD_000417,CUST_00431,2025-12-23,Web,Delivered,160.58,0.0,160.58,COD,
ORD_000418,CUST_01397,2025-10-12,App,Delivered,598.88,0.0,598.88,Card,
ORD_000419,CUST_00512,2025-11-01,App,Delivered,1782.63,206.46,1576.17,Card,SPECIAL5
ORD_000420,CUST_00211,2025-12-30,App,Delivered,276.51,78.24,198.27,COD,FLASH20
ORD_000421,CUST_01598,2025-12-19,Web,Delivered,340.5,0.0,340.5,Card,
ORD_000422,CUST_01147,2025-12-02,App,Returned,1959.47,0.0,1959.47,Card,
ORD_000423,CUST_01811,2025-12-27,Call Center,Delivered,203.84,0.0,203.84,Card,
ORD_000424,CUST_01792,2025-11-11,Web,Delivered,220.77,0.0,220.77,COD,
ORD_000425,CUST_00833,2025-11-10,App,Delivered,501.43,67.21,434.22,Wallet,MEGA30
ORD_000426,CUST_01535,2025-10-11,Web,Delivered,299.86,0.0,299.86,Apple Pay,
ORD_000427,CUST_00317,2025-10-30,Web,Delivered,214.86,0.0,214.86,Apple Pay,
ORD_000428,CUST_01896,2025-10-12,Web,Delivered,472.24,98.76,373.48,COD,WELCOME15
ORD_000429,CUST_01771,2025-10-24,App,Returned,546.25,45.19,501.06,Card,WELCOME15
ORD_000430,CUST_02000,2025-11-16,App,Delivered,357.44,0.0,357.44,Card,
ORD_000431,CUST_01639,2025-10-09,Web,Delivered,312.24,0.0,312.24,COD,
ORD_000432,CUST_01661,2025-11-22,Call Center,Delivered,325.02,31.26,293.76,Card,WELCOME15
ORD_000433,CUST_01806,2025-11-23,Web,Delivered,462.6,0.0,462.6,Card,
ORD_000434,CUST_00845,2025-12-03,App,Delivered,197.39,12.66,184.73,Wallet,SAVE10
ORD_000435,CUST_00368,2025-10-09,App,Delivered,1292.94,140.95,1151.99,Card,SPECIAL5
ORD_000436,CUST_01894,2025-11-29,App,Delivered,508.34,47.36,460.98,COD,FLASH20
ORD_000437,CUST_01603,2025-12-01,Web,Delivered,116.77,0.0,116.77,Wallet,
ORD_000438,CUST_01907,2025-12-14,App,Delivered,482.91,58.24,424.67,COD,VIP25
ORD_000439,CUST_01643,2025-12-20,App,Cancelled,270.25,0.0,270.25,Wallet,
ORD_000440,CUST_01372,2025-11-13,Web,Cancelled,289.68,16.05,273.63,COD,
ORD_000441,CUST_01506,2025-10-24,Web,Delivered,197.05,0.0,197.05,Wallet,
ORD_000442,CUST_01661,2025-10-07,App,In Transit,573.88,0.0,573.88,Card,
ORD_000443,CUST_00509,2025-10-25,App,Delivered,649.99,0.0,649.99,Card,
ORD_000444,CUST_00547,2025-11-25,App,Cancelled,63.65,0.0,63.65,Card,
ORD_000445,CUST_00327,2025-10-15,App,Delivered,289.52,0.0,289.52,Card,
ORD_000446,CUST_01613,2025-10-14,Web,Delivered,352.17,0.0,352.17,Wallet,
ORD_000447,CUST_01437,2025-11-06,Web,Delivered,120.84,0.0,120.84,COD,
ORD_000448,CUST_00222,2025-12-26,App,Delivered,1816.75,0.0,1816.75,COD,
ORD_000449,CUST_00784,2025-12-03,App,Delivered,234.04,0.0,234.04,COD,
ORD_000450,CUST_01787,2025-11-11,App,Delivered,1923.27,0.0,1923.27,Card,
ORD_000451,CUST_00080,2025-11-18,App,Cancelled,244.63,33.48,211.15,Wallet,
ORD_000452,CUST_00964,2025-11-12,Web,Delivered,568.08,0.0,568.08,Card,
ORD_000453,CUST_00456,2025-12-13,App,Delivered,1359.54,0.0,1359.54,Card,
ORD_000454,CUST_00409,2025-12-31,Web,Delivered,1287.03,0.0,1287.03,Wallet,
ORD_000455,CUST_01673,2025-12-14,Web,Delivered,232.6,33.31,199.29,Wallet,VIP25
ORD_000456,CUST_00717,2025-11-25,App,Delivered,575.3,104.8,470.5,Wallet,FLASH20
ORD_000457,CUST_01681,2025-11-25,Web,In Transit,313.03,61.91,251.12,COD,
ORD_000458,CUST_01785,2025-12-05,Web,Delivered,350.75,0.0,350.75,COD,
ORD_000459,CUST_00467,2025-12-23,App,Delivered,283.51,0.0,283.51,Card,
ORD_000460,CUST_00457,2025-10-29,App,Delivered,477.47,0.0,477.47,Card,
ORD_000461,CUST_00049,2025-12-28,App,Delivered,770.43,84.58,685.85,Card,SPECIAL5
ORD_000462,CUST_00396,2025-12-26,Web,Delivered,251.74,0.0,251.74,Card,
ORD_000463,CUST_00817,2025-12-05,Web,Returned,78.95,0.0,78.95,Wallet,
ORD_000464,CUST_00673,2025-11-30,App,Returned,232.97,21.97,211.0,Apple Pay,FLASH20
ORD_000465,CUST_01771,2025-12-14,Web,Delivered,477.53,28.36,449.17,Card,SAVE10
ORD_000466,CUST_01981,2025-11-25,Web,Delivered,1029.71,301.22,728.49,Card,
ORD_000467,CUST_00572,2025-12-10,Web,Cancelled,90.18,0.0,90.18,Card,
ORD_000468,CUST_00720,2025-12-10,Web,Delivered,26182.21,0.0,26182.21,Wallet,
ORD_000469,CUST_01314,2026-01-03,App,Delivered,502.45,86.3,416.15,Card,MEGA30
ORD_000470,CUST_00819,2025-10-14,Web,Delivered,211.07,0.0,211.07,Card,
ORD_000471,CUST_01392,2025-12-31,Web,Delivered,476.07,37.37,438.7,Card,
ORD_000472,CUST_01099,2025-10-25,App,Delivered,228.72,0.0,228.72,Wallet,
ORD_000473,CUST_00679,2025-10-25,Call Center,Delivered,270.56,0.0,270.56,Card,
ORD_000474,CUST_01924,2025-10-11,App,Returned,820.9,0.0,820.9,Card,
ORD_000475,CUST_00057,2025-12-22,App,Delivered,290.45,0.0,290.45,Card,
ORD_000476,CUST_00237,2025-12-31,Web,Delivered,513.22,0.0,513.22,Card,
ORD_000477,CUST_01797,2025-12-06,App,In Transit,603.0,0.0,603.0,COD,
ORD_000478,CUST_01988,2025-12-05,App,Delivered,1026.83,137.31,889.52,Apple Pay,FLASH20
ORD_000479,CUST_00366,2025-11-06,Web,Returned,499.38,0.0,499.38,COD,
ORD_000480,CUST_01190,2025-11-10,Web,In Transit,576.99,0.0,576.99,Card,
ORD_000481,CUST_01972,2025-12-09,Call Center,Delivered,174.85,0.0,174.85,Card,
ORD_000482,CUST_00544,2025-10-31,App,Delivered,177.78,0.0,177.78,Card,
ORD_000483,CUST_00079,2025-10-09,Web,Delivered,508.5,79.61,428.89,Card,SAVE10
ORD_000484,CUST_01222,2025-12-17,App,In Transit,540.88,104.79,436.09,Wallet,VIP25
ORD_000485,CUST_00708,2025-11-25,Web,Delivered,156.79,15.57,141.22,Card,SPECIAL5
ORD_000486,CUST_01611,2025-11-04,Web,Delivered,280.66,0.0,280.66,COD,
ORD_000487,CUST_00643,2025-10-23,Web,Cancelled,459.47,0.0,459.47,Card,
ORD_000488,CUST_00894,2025-12-23,Call Center,Delivered,477.13,71.54,405.59,Wallet,MEGA30
ORD_000489,CUST_01048,2025-10-09,Call Center,Delivered,195.1,0.0,195.1,Card,
ORD_000490,CUST_00237,2025-11-27,Web,Delivered,1389.48,0.0,1389.48,COD,
ORD_000491,CUST_00789,2025-10-19,Web,Delivered,100.22,0.0,100.22,Card,
ORD_000492,CUST_01843,2025-11-08,Call Center,Delivered,209.39,0.0,209.39,Wallet,
ORD_000493,CUST_01181,2025-11-17,App,Delivered,565.25,51.54,513.71,COD,WELCOME15
ORD_000494,CUST_00522,2025-12-20,App,In Transit,513.1,0.0,513.1,Card,
ORD_000495,CUST_00091,2025-12-27,App,Delivered,1464.52,0.0,1464.52,Apple Pay,
ORD_000496,CUST_01452,2025-11-06,Web,Delivered,127.25,0.0,127.25,COD,
ORD_000497,CUST_00894,2025-12-06,App,Delivered,413.08,0.0,413.08,Apple Pay,
ORD_000498,CUST_00004,2025-10-12,Web,Delivered,530.42,0.0,530.42,COD,
ORD_000499,CUST_01065,2025-12-20,Call Center,Delivered,234.88,0.0,234.88,Card,
ORD_000500,CUST_01896,2025-12-07,Web,Returned,621.27,85.42,535.85,COD,
ORD_000501,CUST_01103,2025-11-09,App,Delivered,385.65,85.93,299.72,Wallet,SPECIAL5
ORD_000502,CUST_01474,2025-12-03,App,Delivered,1582.53,270.73,1311.8,COD,SPECIAL5
ORD_000503,CUST_01510,2025-11-11,App,Delivered,571.89,70.72,501.17,COD,SPECIAL5
ORD_000504,CUST_00404,2025-10-15,Web,Delivered,330.11,0.0,330.11,Apple Pay,
ORD_000505,CUST_00746,2025-12-03,Web,Delivered,596.32,144.43,451.89,COD,VIP25
ORD_000506,CUST_00144,2025-12-17,App,Cancelled,28489.04,83.13,28405.91,Card,SPECIAL5
ORD_000507,CUST_01886,2025-12-08,Web,Delivered,146.22,0.0,146.22,COD,
ORD_000508,CUST_00677,2025-10-26,App,Delivered,166.96,0.0,166.96,Wallet,
ORD_000509,CUST_01277,2025-11-04,App,Delivered,578.86,147.85,431.01,Apple Pay,FLASH20
ORD_000510,CUST_01359,2025-12-30,App,Delivered,182.51,0.0,182.51,Wallet,
ORD_000511,CUST_01737,2025-12-10,Web,Delivered,477.74,0.0,477.74,Apple Pay,
ORD_000512,CUST_00256,2025-11-19,Call Center,Delivered,206.37,52.49,153.88,Wallet,SPECIAL5
ORD_000513,CUST_01844,2025-11-16,App,Delivered,497.73,0.0,497.73,Wallet,
ORD_000514,CUST_00616,2025-11-08,App,Delivered,1393.22,302.89,1090.33,Card,MEGA30
ORD_000515,CUST_00634,2025-10-23,App,Delivered,1791.87,235.29,1556.58,Card,SPECIAL5
ORD_000516,CUST_00837,2025-10-27,App,Delivered,1328.05,0.0,1328.05,Apple Pay,
ORD_000517,CUST_00669,2025-10-20,App,Returned,1321.72,164.33,1157.39,Card,VIP25
ORD_000518,CUST_01428,2025-12-24,App,Delivered,631.06,0.0,631.06,Apple Pay,
ORD_000519,CUST_00606,2025-11-03,App,Delivered,645.0,79.62,565.38,Card,MEGA30
ORD_000520,CUST_00261,2026-01-02,App,Delivered,240.9,35.88,205.02,Wallet,WELCOME15
ORD_000521,CUST_00862,2025-12-02,App,In Transit,334.45,81.98,252.47,Wallet,SPECIAL5
ORD_000522,CUST_01926,2025-10-16,Web,Delivered,113.51,19.96,93.55,COD,VIP25
ORD_000523,CUST_01388,2025-10-27,App,Cancelled,435.4,0.0,435.4,Wallet,
ORD_000524,CUST_01533,2025-12-10,Web,In Transit,334.73,93.7,241.03,Apple Pay,WELCOME15
ORD_000525,CUST_01261,2025-12-08,Web,Cancelled,554.99,0.0,554.99,Apple Pay,
ORD_000526,CUST_01166,2025-10-29,Web,In Transit,626.44,0.0,626.44,Card,
ORD_000527,CUST_00617,2025-10-28,App,Delivered,115.64,14.33,101.31,Card,VIP25
ORD_000528,CUST_01123,2025-12-14,App,Delivered,1494.08,374.74,1119.34,Card,
ORD_000529,CUST_00001,2025-12-19,App,In Transit,177.76,0.0,177.76,COD,
ORD_000530,CUST_00623,2025-10-21,Web,Delivered,1008.11,107.03,901.08,Card,FLASH20
ORD_000531,CUST_00431,2025-10-22,Web,Delivered,1585.7,222.87,1362.83,COD,VIP25
ORD_000532,CUST_01610,2025-10-14,Web,Delivered,563.51,0.0,563.51,Wallet,
ORD_000533,CUST_01188,2025-11-23,Web,In Transit,313.2,0.0,313.2,Wallet,
ORD_000534,CUST_01243,2025-10-30,Web,In Transit,1084.44,261.32,823.12,Apple Pay,SPECIAL5
ORD_000535,CUST_00660,2026-01-05,Call Center,Cancelled,1867.27,0.0,1867.27,Card,
ORD_000536,CUST_00953,2025-11-28,App,Delivered,175.61,9.7,165.91,Apple Pay,VIP25
ORD_000537,CUST_00906,2025-12-06,App,Delivered,281.34,0.0,281.34,COD,
ORD_000538,CUST_01384,2025-10-25,App,Delivered,436.33,0.0,436.33,COD,
ORD_000539,CUST_00438,2025-11-20,Web,In Transit,388.1,0.0,388.1,COD,
ORD_000540,CUST_01047,2025-12-12,Web,Delivered,406.01,0.0,406.01,Card,
ORD_000541,CUST_00970,2025-10-27,Call Center,Delivered,418.06,0.0,418.06,Apple Pay,
ORD_000542,CUST_01626,2025-11-14,App,Delivered,42315.86,0.0,42315.86,Wallet,
ORD_000543,CUST_01846,2025-10-14,Web,Delivered,463.0,0.0,463.0,Wallet,
ORD_000544,CUST_01966,2025-12-23,Web,Delivered,197.24,24.83,172.41,COD,
ORD_000545,CUST_01508,2025-11-02,Web,Delivered,421.91,0.0,421.91,Wallet,
ORD_000546,CUST_00348,2025-11-26,App,Delivered,219.42,15.85,203.57,COD,SPECIAL5
ORD_000547,CUST_00174,2025-11-27,Web,Delivered,390.76,41.18,349.58,Card,FLASH20
ORD_000548,CUST_01056,2025-10-15,App,Delivered,328.43,0.0,328.43,Card,
ORD_000549,CUST_01360,2025-12-09,Call Center,Delivered,575.25,0.0,575.25,COD,
ORD_000550,CUST_01297,2025-10-14,Call Center,In Transit,578.21,0.0,578.21,Wallet,
ORD_000551,CUST_01269,2025-10-21,Web,Delivered,663.29,0.0,663.29,Card,
ORD_000552,CUST_00687,2025-11-09,Web,Delivered,1649.18,93.73,1555.45,Card,SAVE10
ORD_000553,CUST_01677,2025-10-10,App,Delivered,1348.73,109.61,1239.12,Wallet,
ORD_000554,CUST_00482,2025-10-16,App,Delivered,542.23,0.0,542.23,Apple Pay,
ORD_000555,CUST_01378,2025-11-05,Call Center,Cancelled,634.68,43.49,591.19,COD,FLASH20
ORD_000556,CUST_00461,2025-12-05,App,Delivered,292.95,0.0,292.95,Card,
ORD_000557,CUST_01652,2025-10-10,App,Delivered,259.84,31.93,227.91,Apple Pay,WELCOME15
ORD_000558,CUST_00302,2025-11-01,App,Delivered,239.08,0.0,239.08,Card,
ORD_000559,CUST_00051,2025-10-20,App,Delivered,252.51,17.66,234.85,Wallet,SAVE10
ORD_000560,CUST_00502,2025-12-28,App,Delivered,291.0,31.96,259.04,Apple Pay,VIP25
ORD_000561,CUST_01252,2025-11-28,Web,Delivered,567.25,0.0,567.25,Card,
ORD_000562,CUST_01741,2025-10-09,Call Center,In Transit,547.41,0.0,547.41,COD,
ORD_000563,CUST_01574,2025-11-02,App,In Transit,315.13,34.07,281.06,Card,SAVE10
ORD_000564,CUST_00933,2025-12-13,App,Delivered,228.6,0.0,228.6,COD,
ORD_000565,CUST_00849,2025-10-18,Call Center,Delivered,356.07,0.0,356.07,COD,
ORD_000566,CUST_01815,2025-11-15,App,In Transit,204.66,0.0,204.66,Card,
ORD_000567,CUST_01290,2026-01-01,Web,Delivered,145.23,0.0,145.23,COD,
ORD_000568,CUST_01179,2025-11-12,Call Center,Delivered,949.02,0.0,949.02,COD,
ORD_000569,CUST_00399,2025-10-09,App,Delivered,157.97,44.12,113.85,COD,SPECIAL5
ORD_000570,CUST_01427,2025-10-20,Call Center,Delivered,288.22,0.0,288.22,Wallet,
ORD_000571,CUST_00787,2025-11-03,Call Center,Delivered,275.69,0.0,275.69,COD,
ORD_000572,CUST_01013,2025-10-16,App,Delivered,92.89,0.0,92.89,Apple Pay,
ORD_000573,CUST_00819,2025-12-22,Web,Delivered,594.6,0.0,594.6,COD,
ORD_000574,CUST_00500,2025-11-11,App,Delivered,546.06,0.0,546.06,COD,
ORD_000575,CUST_00303,2025-10-16,Web,Delivered,158.44,0.0,158.44,Apple Pay,
ORD_000576,CUST_01344,2025-11-18,App,In Transit,174.0,0.0,174.0,Card,
ORD_000577,CUST_01409,2025-10-07,App,Returned,381.34,107.52,273.82,Card,SAVE10
ORD_000578,CUST_01829,2025-11-14,App,Cancelled,1896.7,163.39,1733.31,Card,
ORD_000579,CUST_01763,2025-12-16,Web,Delivered,712.74,0.0,712.74,Card,
ORD_000580,CUST_01578,2025-11-09,Web,Delivered,301.5,22.69,278.81,Apple Pay,SAVE10
ORD_000581,CUST_01595,2025-10-16,App,Delivered,68.92,0.0,68.92,Wallet,
ORD_000582,CUST_00871,2025-11-14,App,Cancelled,699.66,0.0,699.66,Wallet,
ORD_000583,CUST_00449,2025-10-07,App,Delivered,225.8,0.0,225.8,Wallet,
ORD_000584,CUST_00361,2025-11-30,Web,Delivered,229.41,25.39,204.02,Wallet,
ORD_000585,CUST_01962,2025-12-17,App,In Transit,301.83,0.0,301.83,Card,
